;
; WIN30.DAT -- Windows 3.0 functions
; for use with Windows Source
; Copyright (c) 1992-1996 V Communications Inc.  All rights reserved.
;
; KRNL386.EXE
; "Microsoft Windows Kernel Interface Version 3.00"
;
KEYBOARD . 8	WEP
KEYBOARD . 100	SCREENSWITCHENABLE
KEYBOARD . 126	GETTABLESEG
KEYBOARD . 127	NEWTABLE
KEYBOARD . 128	OemKeyScan
KEYBOARD . 129	VkKeyScan
KEYBOARD . 130	GetKeyboardType
KEYBOARD . 131	MapVirtualKey
KEYBOARD . 132	GetKBCodePage
KEYBOARD . 133	GetKeyNameText
KEYBOARD . 134	AnsiToOemBuff
KEYBOARD . 135	OemToAnsiBuff
KEYBOARD . 136	ENABLEKBSYSREQ
;
; MOUSE.DRV
; "Microsoft Mouse"
;
MOUSE . 1	INQUIRE
MOUSE . 2	Enable
MOUSE . 3	Disable
MOUSE . 4	MOUSEGETINTVECT
MOUSE . 5	WEP
;
; SOUND.DRV
; "Windows Sound Driver"
;
SOUND . 1	OpenSound
SOUND . 2	CloseSound
SOUND . 3	SetVoiceQueueSize
SOUND . 4	SetVoiceNote
SOUND . 5	SetVoiceAccent
SOUND . 6	SetVoiceEnvelope
SOUND . 7	SetSoundNoise
SOUND . 8	SetVoiceSound
SOUND . 9	StartSound
SOUND . 10	StopSound
SOUND . 11	WaitSoundState
SOUND . 12	SyncAllVoices
SOUND . 13	CountVoiceNotes
SOUND . 14	GetThresholdEvent
SOUND . 15	GetThresholdStatus
SOUND . 16	SetVoiceThreshold
SOUND . 17	DOBEEP
SOUND . 18	MYOPENSOUND
SOUND . 19	WEP
;
; SYSTEM.DRV
; "Microsoft Windows System configuration module for IBM/PC/XT/AT"
;
SYSTEM . 1	INQUIRESYSTEM
SYSTEM . 2	CREATESYSTEMTIMER
SYSTEM . 3	KILLSYSTEMTIMER
SYSTEM . 4	ENABLESYSTEMTIMERS
SYSTEM . 5	DISABLESYSTEMTIMERS
SYSTEM . 6	GETSYSTEMMSECCOUNT
SYSTEM . 7	GET80X87SAVESIZE
SYSTEM . 8	SAVE80X87STATE
SYSTEM . 9	RESTORE80X87STATE
SYSTEM . 10	WEP
SYSTEM . 20	A20_PROC
;
; VGA.DRV
; "DISPLAY : 100, 96, 96 : IBM Personal System/2 Model 50 Color Display"
;
DISPLAY . 1	BitBlt
DISPLAY . 2	COLORINFO
DISPLAY . 3	Control
DISPLAY . 4	Disable
DISPLAY . 5	Enable
DISPLAY . 6	ENUMDFONTS
DISPLAY . 7	ENUMOBJ
DISPLAY . 8	Output
DISPLAY . 9	Pixel
DISPLAY . 10	REALIZEOBJECT
DISPLAY . 11	STRBLT
DISPLAY . 12	SCANLR
DISPLAY . 13	DEVICEMODE
DISPLAY . 14	ExtTextOut
DISPLAY . 15	GetCharWidth
DISPLAY . 16	DEVICEBITMAP
DISPLAY . 17	FASTBORDER
DISPLAY . 18	SETATTRIBUTE
DISPLAY . 19	DEVICEBITMAPBITS
DISPLAY . 20	CreateBitmap
DISPLAY . 21	DIBSCREENBLT
DISPLAY . 90	DO_POLYLINES
DISPLAY . 91	DO_SCANLINES
DISPLAY . 92	SAVESCREENBITMAP
DISPLAY . 101	INQUIRE
DISPLAY . 102	SetCursor
DISPLAY . 103	MOVECURSOR
DISPLAY . 104	CHECKCURSOR
DISPLAY . 400	PEXTTEXTOUT
DISPLAY . 401	PSTRBLT
DISPLAY . 402	REXTTEXTOUT
DISPLAY . 403	RSTRBLT
DISPLAY . 500	USERREPAINTDISABLE
;
; LZEXPAND.DLL
; "LZ file decompression DLL"
;
LZEXPAND . 1	LZCopy
LZEXPAND . 2	LZOpenFile
LZEXPAND . 3	LZInit
LZEXPAND . 4	LZSeek
LZEXPAND . 5	LZRead
LZEXPAND . 6	LZClose
LZEXPAND . 7	WEP
;
; WIN87EM.DLL
; "Microsoft Windows 3.0 Coprocessor/Emulator Library 6.00.11"
;
WIN87EM . 1	__FPMATH
WIN87EM . 2	WEP
WIN87EM . 3	__WIN87EMINFO
WIN87EM . 4	__WIN87EMRESTORE
WIN87EM . 5	__WIN87EMSAVE
;
; WINDEBUG.DLL
; "PTrace for Windows"
;
WINDEBUG . 1	WINDEBUG
WINDEBUG . 2	WEP
;
; vgamono.gr3
; "Microsoft WIN386 Grabber Library V 3.00"
;
GRABBER . 1	PAINTSCREEN
GRABBER . 2	SCREENFREE
GRABBER . 3	BEGINSELECTION
GRABBER . 4	KEYSELECTION
GRABBER . 5	MAKESELCTRECT
GRABBER . 6	INVERTSELECTION
GRABBER . 7	RENDERSELECTION
GRABBER . 8	CONSSELECREC
GRABBER . 9	ENDSELECTION
GRABBER . 10	GETFONTLIST
GRABBER . 11	SETPAINTFNT
GRABBER . 12	UPDATESCREEN
GRABBER . 13	CURSORON
GRABBER . 14	CURSORPOSIT
GRABBER . 15	CURSOROFF
GRABBER . 16	CHECKGRBVERSION
GRABBER . 17	ADJUSTINITENDPT
GRABBER . 18	GETDISPLAYUPD
GRABBER . 19	GRABEVENT
GRABBER . 20	GRABCOMPLETE
GRABBER . 21	GRBGETTEXTCOLOR
GRABBER . 22	GRBUNLOCKAPP
GRABBER . 23	WEP
;
; toolhelp.dll
; "TOOLHELP - Debug/Tool Helper library"
;
TOOLHELP . 1	WEP
TOOLHELP . 50	GlobalHandleToSel
TOOLHELP . 51	GlobalFirst
TOOLHELP . 52	GlobalNext
TOOLHELP . 53	GlobalInfo
TOOLHELP . 54	GlobalEntryHandle
TOOLHELP . 55	GlobalEntryModule
TOOLHELP . 56	LocalInfo
TOOLHELP . 57	LocalFirst
TOOLHELP . 58	LocalNext
TOOLHELP . 59	ModuleFirst
TOOLHELP . 60	ModuleNext
TOOLHELP . 61	ModuleFindName
TOOLHELP . 62	ModuleFindHandle
TOOLHELP . 63	TaskFirst
TOOLHELP . 64	TaskNext
TOOLHELP . 65	TaskFindHandle
TOOLHELP . 66	StackTraceFirst
TOOLHELP . 67	StackTraceCSIPFirst
TOOLHELP . 68	StackTraceNext
TOOLHELP . 69	ClassFirst
TOOLHELP . 70	ClassNext
TOOLHELP . 71	SystemHeapInfo
TOOLHELP . 72	MemManInfo
TOOLHELP . 73	NotifyRegister
TOOLHELP . 74	NotifyUnRegister
TOOLHELP . 75	InterruptRegister
TOOLHELP . 76	InterruptUnRegister
TOOLHELP . 77	TerminateApp
TOOLHELP . 78	MemoryRead
TOOLHELP . 79	MemoryWrite
TOOLHELP . 80	TimerCount
TOOLHELP . 81	TaskSetCSIP
TOOLHELP . 82	TaskGetCSIP
TOOLHELP . 83	TaskSwitch
;
; olecli.dll
; "OLE Client"
;
OLECLI . 1	WEP
OLECLI . 2	OleDelete
OLECLI . 3	OleSaveToStream
OLECLI . 4	OleLoadFromStream
OLECLI . 6	OleClone
OLECLI . 7	OleCopyFromLink
OLECLI . 8	OleEqual
OLECLI . 9	OleQueryLinkFromClip
OLECLI . 10	OleQueryCreateFromClip
OLECLI . 11	OleCreateLinkFromClip
OLECLI . 12	OleCreateFromClip
OLECLI . 13	OleCopyToClipboard
OLECLI . 14	OleQueryType
OLECLI . 15	OleSetHostNames
OLECLI . 16	OleSetTargetDevice
OLECLI . 17	OleSetBounds
OLECLI . 18	OleQueryBounds
OLECLI . 19	OleDraw
OLECLI . 20	OleQueryOpen
OLECLI . 21	OleActivate
OLECLI . 22	OleUpdate
OLECLI . 23	OleReconnect
OLECLI . 24	OleGetLinkUpdateOptions
OLECLI . 25	OleSetLinkUpdateOptions
OLECLI . 26	OleEnumFormats
OLECLI . 27	OleClose
OLECLI . 28	OleGetData
OLECLI . 29	OleSetData
OLECLI . 30	OleQueryProtocol
OLECLI . 31	OleQueryOutOfDate
OLECLI . 32	OleObjectConvert
OLECLI . 33	OleCreateFromTemplate
OLECLI . 34	OleCreate
OLECLI . 35	OleQueryReleaseStatus
OLECLI . 36	OleQueryReleaseError
OLECLI . 37	OleQueryReleaseMethod
OLECLI . 38	OleCreateFromFile
OLECLI . 39	OleCreateLinkFromFile
OLECLI . 40	OleRelease
OLECLI . 41	OleRegisterClientDoc
OLECLI . 42	OleRevokeClientDoc
OLECLI . 43	OleRenameClientDoc
OLECLI . 44	OleRevertClientDoc
OLECLI . 45	OleSavedClientDoc
OLECLI . 46	OleRename
OLECLI . 47	OleEnumObjects
OLECLI . 48	OleQueryName
OLECLI . 49	OleSetColorScheme
OLECLI . 50	OleRequestData
OLECLI . 54	OleLockServer
OLECLI . 55	OleUnlockServer
OLECLI . 56	OleQuerySize
OLECLI . 57	OleExecute
OLECLI . 59	OleQueryClientVersion
OLECLI . 100	DOCWNDPROC
OLECLI . 101	SRVRWNDPROC
OLECLI . 102	MFCALLBACKFUNC
OLECLI . 110	DEFLOADFROMSTREAM
OLECLI . 111	DEFCREATEFROMCLIP
OLECLI . 112	DEFCREATELINKFROMCLIP
OLECLI . 113	DEFCREATEFROMTEMPLATE
OLECLI . 114	DEFCREATE
OLECLI . 115	DEFCREATEFROMFILE
OLECLI . 116	DEFCREATELINKFROMFILE
OLECLI . 200	LERELEASE
OLECLI . 201	LESHOW
OLECLI . 202	LEGETDATA
OLECLI . 203	LESETDATA
OLECLI . 204	LESETHOSTNAMES
OLECLI . 205	LESETTARGETDEVICE
OLECLI . 206	LESETBOUNDS
OLECLI . 207	LESAVETOSTREAM
OLECLI . 208	LECLONE
OLECLI . 209	LECOPYFROMLINK
OLECLI . 210	LEEQUAL
OLECLI . 211	LECOPY
OLECLI . 212	LEQUERYTYPE
OLECLI . 213	LEQUERYBOUNDS
OLECLI . 214	LEDRAW
OLECLI . 215	LEQUERYOPEN
OLECLI . 216	LEACTIVATE
OLECLI . 218	LEUPDATE
OLECLI . 219	LERECONNECT
OLECLI . 220	LEENUMFORMAT
OLECLI . 221	LEQUERYPROTOCOL
OLECLI . 222	LEQUERYOUTOFDATE
OLECLI . 223	LEOBJECTCONVERT
OLECLI . 224	LECHANGEDATA
OLECLI . 225	LECLOSE
OLECLI . 226	LEGETUPDATEOPTIONS
OLECLI . 227	LESETUPDATEOPTIONS
OLECLI . 228	LEEXECUTE
OLECLI . 229	LEOBJECTLONG
OLECLI . 300	MFRELEASE
OLECLI . 301	MFGETDATA
OLECLI . 302	MFSAVETOSTREAM
OLECLI . 303	MFCLONE
OLECLI . 304	MFEQUAL
OLECLI . 305	MFCOPY
OLECLI . 307	MFQUERYBOUNDS
OLECLI . 308	MFDRAW
OLECLI . 309	MFENUMFORMAT
OLECLI . 310	MFCHANGEDATA
OLECLI . 400	BMRELEASE
OLECLI . 401	BMGETDATA
OLECLI . 402	BMSAVETOSTREAM
OLECLI . 403	BMCLONE
OLECLI . 404	BMEQUAL
OLECLI . 405	BMCOPY
OLECLI . 407	BMQUERYBOUNDS
OLECLI . 408	BMDRAW
OLECLI . 409	BMENUMFORMAT
OLECLI . 410	BMCHANGEDATA
OLECLI . 500	DIBRELEASE
OLECLI . 501	DIBGETDATA
OLECLI . 502	DIBSAVETOSTREAM
OLECLI . 503	DIBCLONE
OLECLI . 504	DIBEQUAL
OLECLI . 505	DIBCOPY
OLECLI . 507	DIBQUERYBOUNDS
OLECLI . 508	DIBDRAW
OLECLI . 509	DIBENUMFORMAT
OLECLI . 510	DIBCHANGEDATA
OLECLI . 600	GENRELEASE
OLECLI . 601	GENGETDATA
OLECLI . 602	GENSETDATA
OLECLI . 603	GENSAVETOSTREAM
OLECLI . 604	GENCLONE
OLECLI . 605	GENEQUAL
OLECLI . 606	GENCOPY
OLECLI . 608	GENQUERYBOUNDS
OLECLI . 609	GENDRAW
OLECLI . 610	GENENUMFORMAT
OLECLI . 611	GENCHANGEDATA
OLECLI . 701	ERRSHOW
OLECLI . 702	ERRSETDATA
OLECLI . 703	ERRSETHOSTNAMES
OLECLI . 704	ERRSETTARGETDEVICE
OLECLI . 705	ERRSETBOUNDS
OLECLI . 706	ERRCOPYFROMLINK
OLECLI . 707	ERRQUERYOPEN
OLECLI . 708	ERRACTIVATE
OLECLI . 709	ERRCLOSE
OLECLI . 710	ERRUPDATE
OLECLI . 711	ERRRECONNECT
OLECLI . 712	ERRQUERYPROTOCOL
OLECLI . 713	ERRQUERYOUTOFDATE
OLECLI . 714	ERROBJECTCONVERT
OLECLI . 715	ERRGETUPDATEOPTIONS
OLECLI . 716	ERRSETUPDATEOPTIONS
OLECLI . 717	ERREXECUTE
OLECLI . 718	ERROBJECTLONG
OLECLI . 800	PBLOADFROMSTREAM
OLECLI . 801	PBCREATEFROMCLIP
OLECLI . 802	PBCREATELINKFROMCLIP
OLECLI . 803	PBCREATEFROMTEMPLATE
OLECLI . 804	PBCREATE
OLECLI . 805	PBDRAW
OLECLI . 806	PBQUERYBOUNDS
OLECLI . 807	PBCOPYTOCLIPBOARD
OLECLI . 808	PBCREATEFROMFILE
OLECLI . 809	PBCREATELINKFROMFILE
OLECLI . 810	PBENUMFORMATS
OLECLI . 811	PBGETDATA
OLECLI . 910	OBJQUERYNAME
OLECLI . 911	OBJRENAME
OLECLI . 912	OBJQUERYTYPE
OLECLI . 913	OBJQUERYSIZE
OLECLI . 950	CONNECTDLGPROC
OLECLI . 951	SETNETNAME
OLECLI . 952	CHECKNETDRIVE
OLECLI . 953	SETNEXTNETDRIVE
;
; olesvr.dll
; "OLE Server"
;
OLESVR . 1	WEP
OLESVR . 2	OleRegisterServer
OLESVR . 3	OleRevokeServer
OLESVR . 4	OleBlockServer
OLESVR . 5	OleUnblockServer
OLESVR . 6	OleRegisterServerDoc
OLESVR . 7	OleRevokeServerDoc
OLESVR . 8	OleRenameServerDoc
OLESVR . 9	OleRevertServerDoc
OLESVR . 10	OleSavedServerDoc
OLESVR . 11	OleRevokeObject
OLESVR . 12	OleQueryServerVersion
OLESVR . 21	SRVRWNDPROC
OLESVR . 22	DOCWNDPROC
OLESVR . 23	ITEMWNDPROC
OLESVR . 24	SENDDATAMSG
OLESVR . 25	FINDITEMWND
OLESVR . 26	ITEMCALLBACK
OLESVR . 27	TERMINATECLIENTS
OLESVR . 28	TERMINATEDOCCLIENTS
OLESVR . 29	DELETECLIENTINFO
OLESVR . 30	SENDRENAMEMSG
OLESVR . 31	ENUMFORTERMINATE
;
; commdlg.dll
; "Common Windows Dialogs"
;
COMMDLG . 1	GetOpenFileName
COMMDLG . 2	GetSaveFileName
COMMDLG . 5	ChooseColor
COMMDLG . 6	FILEOPENDLGPROC
COMMDLG . 7	FILESAVEDLGPROC
COMMDLG . 8	COLORDLGPROC
COMMDLG . 9	LOADALTERBITMAP
COMMDLG . 11	FindText
COMMDLG . 12	ReplaceText
COMMDLG . 13	FINDTEXTDLGPROC
COMMDLG . 14	REPLACETEXTDLGPROC
COMMDLG . 15	ChooseFont
COMMDLG . 16	FORMATCHARDLGPROC
COMMDLG . 18	FONTSTYLEENUMPROC
COMMDLG . 19	FONTFAMILYENUMPROC
COMMDLG . 20	PrintDlg
COMMDLG . 21	PRINTDLGPROC
COMMDLG . 22	PRINTSETUPDLGPROC
COMMDLG . 23	EDITINTEGERONLY
COMMDLG . 25	WANTARROWS
COMMDLG . 26	CommDlgExtendedError
COMMDLG . 27	GetFileTitle
COMMDLG . 28	WEP
COMMDLG . 29	DWLBSUBCLASS
;
; ddeml.dll
; "DDE Manager Library"
;
DDEML . 1	WEP
DDEML . 2	DdeInitialize
DDEML . 3	DdeUninitialize
DDEML . 4	DdeConnectList
DDEML . 5	DdeQueryNextServer
DDEML . 6	DdeDisconnectList
DDEML . 7	DdeConnect
DDEML . 8	DdeDisconnect
DDEML . 9	DdeQueryConvInfo
DDEML . 10	DdeSetUserHandle
DDEML . 11	DdeClientTransaction
DDEML . 12	DdeAbandonTransaction
DDEML . 13	DdePostAdvise
DDEML . 14	DdeCreateDataHandle
DDEML . 15	DdeAddData
DDEML . 16	DdeGetData
DDEML . 17	DdeAccessData
DDEML . 18	DdeUnaccessData
DDEML . 19	DdeFreeDataHandle
DDEML . 20	DdeGetLastError
DDEML . 21	DdeCreateStringHandle
DDEML . 22	DdeFreeStringHandle
DDEML . 23	DdeQueryString
DDEML . 24	DdeKeepStringHandle
DDEML . 26	DdeEnableCallback
DDEML . 27	DdeNameService
DDEML . 28	CLIENTWNDPROC
DDEML . 29	SERVERWNDPROC
DDEML . 30	SUBFRAMEWNDPROC
DDEML . 31	DMGWNDPROC
DDEML . 32	CONVLISTWNDPROC
DDEML . 33	MONITORWNDPROC
DDEML . 34	DDESENDHOOKPROC
DDEML . 35	DDEPOSTHOOKPROC
DDEML . 36	DdeCmpStringHandles
DDEML . 37	DdeReconnect
DDEML . 38	INITENUM
DDEML . 39	TERMDLGPROC
;
; mmsystem.dll
; "System APIs for Multimedia"
;
MMSYSTEM . 1	WEP
MMSYSTEM . 2	sndPlaySound
MMSYSTEM . 5	mmsystemGetVersion
MMSYSTEM . 6	DriverProc
MMSYSTEM . 30	OutputDebugStr
MMSYSTEM . 31	DRIVERCALLBACK
MMSYSTEM . 32	STACKENTER
MMSYSTEM . 33	STACKLEAVE
MMSYSTEM . 34	MMDRVINSTALL
MMSYSTEM . 101	joyGetNumDevs
MMSYSTEM . 102	joyGetDevCaps
MMSYSTEM . 103	joyGetPos
MMSYSTEM . 104	joyGetThreshold
MMSYSTEM . 105	joyReleaseCapture
MMSYSTEM . 106	joySetCapture
MMSYSTEM . 107	joySetThreshold
MMSYSTEM . 109	JOYSETCALIBRATION
MMSYSTEM . 201	midiOutGetNumDevs
MMSYSTEM . 202	midiOutGetDevCaps
MMSYSTEM . 203	midiOutGetErrorText
MMSYSTEM . 204	midiOutOpen
MMSYSTEM . 205	midiOutClose
MMSYSTEM . 206	midiOutPrepareHeader
MMSYSTEM . 207	midiOutUnprepareHeader
MMSYSTEM . 208	midiOutShortMsg
MMSYSTEM . 209	midiOutLongMsg
MMSYSTEM . 210	midiOutReset
MMSYSTEM . 211	midiOutGetVolume
MMSYSTEM . 212	midiOutSetVolume
MMSYSTEM . 213	midiOutCachePatches
MMSYSTEM . 214	midiOutCacheDrumPatches
MMSYSTEM . 215	midiOutGetID
MMSYSTEM . 216	midiOutMessage
MMSYSTEM . 301	midiInGetNumDevs
MMSYSTEM . 302	midiInGetDevCaps
MMSYSTEM . 303	midiInGetErrorText
MMSYSTEM . 304	midiInOpen
MMSYSTEM . 305	midiInClose
MMSYSTEM . 306	midiInPrepareHeader
MMSYSTEM . 307	midiInUnprepareHeader
MMSYSTEM . 308	midiInAddBuffer
MMSYSTEM . 309	midiInStart
MMSYSTEM . 310	midiInStop
MMSYSTEM . 311	midiInReset
MMSYSTEM . 312	midiInGetID
MMSYSTEM . 313	midiInMessage
MMSYSTEM . 350	auxGetNumDevs
MMSYSTEM . 351	auxGetDevCaps
MMSYSTEM . 352	auxGetVolume
MMSYSTEM . 353	auxSetVolume
MMSYSTEM . 354	auxOutMessage
MMSYSTEM . 401	waveOutGetNumDevs
MMSYSTEM . 402	waveOutGetDevCaps
MMSYSTEM . 403	waveOutGetErrorText
MMSYSTEM . 404	waveOutOpen
MMSYSTEM . 405	waveOutClose
MMSYSTEM . 406	waveOutPrepareHeader
MMSYSTEM . 407	waveOutUnprepareHeader
MMSYSTEM . 408	waveOutWrite
MMSYSTEM . 409	waveOutPause
MMSYSTEM . 410	waveOutRestart
MMSYSTEM . 411	waveOutReset
MMSYSTEM . 412	waveOutGetPosition
MMSYSTEM . 413	waveOutGetPitch
MMSYSTEM . 414	waveOutSetPitch
MMSYSTEM . 415	waveOutGetVolume
MMSYSTEM . 416	waveOutSetVolume
MMSYSTEM . 417	waveOutGetPlaybackRate
MMSYSTEM . 418	waveOutSetPlaybackRate
MMSYSTEM . 419	waveOutBreakLoop
MMSYSTEM . 420	waveOutGetID
MMSYSTEM . 421	waveOutMessage
MMSYSTEM . 501	waveInGetNumDevs
MMSYSTEM . 502	waveInGetDevCaps
MMSYSTEM . 503	waveInGetErrorText
MMSYSTEM . 504	waveInOpen
MMSYSTEM . 505	waveInClose
MMSYSTEM . 506	waveInPrepareHeader
MMSYSTEM . 507	waveInUnprepareHeader
MMSYSTEM . 508	waveInAddBuffer
MMSYSTEM . 509	waveInStart
MMSYSTEM . 510	waveInStop
MMSYSTEM . 511	waveInReset
MMSYSTEM . 512	waveInGetPosition
MMSYSTEM . 513	waveInGetID
MMSYSTEM . 514	waveInMessage
MMSYSTEM . 601	timeGetSystemTime
MMSYSTEM . 602	timeSetEvent
MMSYSTEM . 603	timeKillEvent
MMSYSTEM . 604	timeGetDevCaps
MMSYSTEM . 605	timeBeginPeriod
MMSYSTEM . 606	timeEndPeriod
MMSYSTEM . 607	timeGetTime
MMSYSTEM . 701	mciSendCommand
MMSYSTEM . 702	mciSendString
MMSYSTEM . 703	mciGetDeviceID
MMSYSTEM . 704	MCIPARSECOMMAND
MMSYSTEM . 705	MCILOADCOMMANDRESOURCE
MMSYSTEM . 706	mciGetErrorString
MMSYSTEM . 707	MCISETDRIVERDATA
MMSYSTEM . 708	MCIGETDRIVERDATA
MMSYSTEM . 710	MCIDRIVERYIELD
MMSYSTEM . 711	MCIDRIVERNOTIFY
MMSYSTEM . 712	mciExecute
MMSYSTEM . 713	MCIFREECOMMANDRESOURCE
MMSYSTEM . 714	mciSetYieldProc
MMSYSTEM . 715	mciGetDeviceIDFromElementID
MMSYSTEM . 716	mciGetYieldProc
MMSYSTEM . 717	mciGetCreatorTask
MMSYSTEM . 900	MMTASKCREATE
MMSYSTEM . 902	MMTASKBLOCK
MMSYSTEM . 903	MMTASKSIGNAL
MMSYSTEM . 904	MMGETCURRENTTASK
MMSYSTEM . 905	MMTASKYIELD
MMSYSTEM . 1100	DrvOpen
MMSYSTEM . 1101	DrvClose
MMSYSTEM . 1102	DrvSendMessage
MMSYSTEM . 1103	DrvGetModuleHandle
MMSYSTEM . 1104	DrvDefDriverProc
MMSYSTEM . 1210	mmioOpen
MMSYSTEM . 1211	mmioClose
MMSYSTEM . 1212	mmioRead
MMSYSTEM . 1213	mmioWrite
MMSYSTEM . 1214	mmioSeek
MMSYSTEM . 1215	mmioGetInfo
MMSYSTEM . 1216	mmioSetInfo
MMSYSTEM . 1217	mmioSetBuffer
MMSYSTEM . 1218	mmioFlush
MMSYSTEM . 1219	mmioAdvance
MMSYSTEM . 1220	mmioStringToFOURCC
MMSYSTEM . 1221	mmioInstallIOProc
MMSYSTEM . 1222	mmioSendMessage
MMSYSTEM . 1223	mmioDescend
MMSYSTEM . 1224	mmioAscend
MMSYSTEM . 1225	mmioCreateChunk
MMSYSTEM . 1226	mmioRename
;
; penwin.dll
; "Microsoft Pen Extensions Version 1.0"
;
PENWIN . 1	WEP
PENWIN . 2	___EXPORTEDSTUB
PENWIN . 5	HEDITWNDPROC
PENWIN . 10	InitRC
PENWIN . 11	Recognize
PENWIN . 12	RecognizeData
PENWIN . 13	BoundingRectFromPoints
PENWIN . 14	InstallRecognizer
PENWIN . 15	UninstallRecognizer
PENWIN . 16	TrainInk
PENWIN . 17	TrainContext
PENWIN . 100	RESULTSFUNCTION
PENWIN . 101	PostVirtualMouseEvent
PENWIN . 102	PostVirtualKeyEvent
PENWIN . 104	AtomicVirtualEvent
PENWIN . 110	IsPenAware
PENWIN . 111	RegisterPenApp
PENWIN . 112	FREGISTERVIRTUALKEYBOARD
PENWIN . 113	DWMOUSEHOOK
PENWIN . 114	SetRecogHook
PENWIN . 115	SetPenHook
PENWIN . 116	EDITSUBWNDPROC
PENWIN . 121	GetSymbolMaxLength
PENWIN . 122	GetSymbolCount
PENWIN . 123	FirstSymbolFromGraph
PENWIN . 124	EnumSymbols
PENWIN . 125	SymbolToCharacter
PENWIN . 126	CharacterToSymbol
PENWIN . 131	DPtoTP
PENWIN . 132	TPtoDP
PENWIN . 135	IsPenEvent
PENWIN . 137	EndPenCollection
PENWIN . 138	GetPenHwData
PENWIN . 139	GetPenHwEventData
PENWIN . 144	GetPenAsyncState
PENWIN . 150	SetGlobalRC
PENWIN . 151	GetGlobalRC
PENWIN . 160	SETINKPROPERTIES
PENWIN . 161	GETINKPROPERTIES
PENWIN . 162	ENABLEINKING
PENWIN . 163	UPDATEINKING
PENWIN . 170	ProcessWriting
PENWIN . 171	PENINPUTWNDPROC
PENWIN . 172	CorrectWriting
PENWIN . 173	EmulatePen
PENWIN . 175	CORRECTIONDLGPROC
PENWIN . 176	PICTUREWNDPROC
PENWIN . 181	ARROWTIMERPROC
PENWIN . 182	ARROWCONTROLPROC
PENWIN . 190	RECSETPENENDEVENTS
PENWIN . 191	FSETPENCOLLECTIONMODE
PENWIN . 192	LISTENWNDPROC
PENWIN . 193	SAVESCREEN
PENWIN . 194	RESTORESCREEN
PENWIN . 195	ADDPENEVENT
PENWIN . 196	PROCESSPENEVENT
PENWIN . 197	SYSTEMENTRY
PENWIN . 198	SAVEMEI
PENWIN . 199	GETMEI
PENWIN . 207	UpdatePenInfo
PENWIN . 210	CreatePenData
PENWIN . 211	GetPenDataInfo
PENWIN . 212	AddPointsPenData
PENWIN . 213	BeginEnumStrokes
PENWIN . 214	DrawPenData
PENWIN . 215	MetricScalePenData
PENWIN . 216	OffsetPenData
PENWIN . 218	DuplicatePenData
PENWIN . 219	GetPenDataStroke
PENWIN . 220	STANDARDYIELDFUNCTION
PENWIN . 221	GetPointsFromPenData
PENWIN . 222	ResizePenData
PENWIN . 223	CompactPenData
PENWIN . 242	RedisplayPenData
PENWIN . 250	ShowKeyboard
PENWIN . 401	DriverProc
PENWIN . 402	GetVersionPenWin
PENWIN . 412	SHOWGESTUREEDITOR
PENWIN . 413	GEADLGPROC
PENWIN . 414	PROPHOOK
PENWIN . 418	ExecuteGesture
PENWIN . 420	DictionarySearch
PENWIN . 501	BOXEDITWNDPROC
PENWIN . 502	ENUMFONTPROC
PENWIN . 600	__GP
;
; netware.drv
; "NetWare Device Driver for Microsoft Windows"
;
NETWARE . 1	WNetOpenJob
NETWARE . 2	WNetCloseJob
NETWARE . 3	WNetAbortJob
NETWARE . 4	WNetHoldJob
NETWARE . 5	WNetReleaseJob
NETWARE . 6	WNetCancelJob
NETWARE . 7	WNetSetJobCopies
NETWARE . 8	WNetWatchQueue
NETWARE . 9	WNetUnwatchQueue
NETWARE . 10	WNetLockQueueData
NETWARE . 11	WNetUnlockQueueData
NETWARE . 12	WNetGetConnection
NETWARE . 13	WNetGetCaps
NETWARE . 14	WNetDeviceMode
NETWARE . 15	WNetBrowseDialog
NETWARE . 16	WNetGetUser
NETWARE . 17	WNetAddConnection
NETWARE . 18	WNetCancelConnection
NETWARE . 19	WNetGetError
NETWARE . 20	WNetGetErrorText
NETWARE . 21	Enable
NETWARE . 22	disable
NETWARE . 23	WNetRestoreConnection
NETWARE . 24	WNetWriteJob
NETWARE . 25	WNetConnectDialog
NETWARE . 26	WNetDisconnectDialog
NETWARE . 27	WNetConnectionDialog
NETWARE . 28	WNetViewQueueDialog
NETWARE . 29	WNetPropertyDialog
NETWARE . 30	WNetGetDirectoryType
NETWARE . 31	WNetDirectoryNotify
NETWARE . 32	WNetGetPropertyText
NETWARE . 33	WEP
NETWARE . 501	CONNDLGPROC
NETWARE . 502	QUEUEDLGPROC
NETWARE . 503	DEVICEDLGPROC
NETWARE . 505	ATTACHDLGPROC
NETWARE . 506	DETACHDLGPROC
NETWARE . 508	TIMERPROC
NETWARE . 509	SETBSERVER
NETWARE . 510	CLEARBSERVER
NETWARE . 511	HELPFILTERFUNC
NETWARE . 512	MAPDLGPROC
NETWARE . 513	PRINTCONDLGPROC
NETWARE . 514	FLAGSDLGPROC
NETWARE . 515	FLAGSEDITPROC
NETWARE . 516	PROPERTYDLGPROC
NETWARE . 517	RESTOREDLGPROC
NETWARE . 518	ATTACHMEDLGPROC
NETWARE . 600	SCROLLWNDPROC
NETWARE . 1000	NETWAREREQUEST
NETWARE . 1001	PNETWAREREQUEST
;
