;
; Sourcer / Windows Source data file for MS-DOS 6.0 DLLs
; Copyright (c) 1993-1996 V Communications Inc.  All Rights Reserved
;
; MWAVMGR.DLL
; "TSR Manager (c) 1990-1993 Central Point Software"
;
MWAVABSI . 72   AIO_COMMITALLFILES
MWAVABSI . 73   AIO_UPDATESFTINFO
MWAVABSI . 74   SETEXTENDEDERROR
MWAVABSI . 75   FAIL
MWAVABSI . 76   AIO_GLOBALDOSALLOC
MWAVABSI . 77   AIO_GLOBALALLOC
MWAVABSI . 78   AIO_GLOBALREALLOC
MWAVABSI . 79   AIO_GLOBALPAGELOCK
MWAVABSI . 80   AIO_GLOBALLOCK
MWAVABSI . 81   AIO_CREATEUNIQUEFILE
MWAVABSI . 82   AIO_DELETEFILE
MWAVABSI . 83   AIO_RENAMEFILE
MWAVABSI . 84   AIO_MAKEDIRECTORY
MWAVABSI . 85   AIO_REMOVEDIRECTORY
MWAVABSI . 86   AIO_SETDRIVELABEL
MWAVABSI . 87   AIO_FCBRENAMEFILE
MWAVABSI . 88   AIO_GETFILEATTRIBUTES
MWAVABSI . 89   AIO_SETFILEATTRIBUTES
MWAVABSI . 90   AIO_GETDRIVELISTENTRY
;
; MWAVSCAN.DLL
; "Virus scanning support for Windows 3.x"
;
MWAVSCAN . 1    WEP
MWAVSCAN . 2    CPAV_SCAN_FILE_FOR_VIRUSES
MWAVSCAN . 3    CPAV_SCAN_BOOT_FOR_VIRUSES
MWAVSCAN . 4    CPAV_BEGIN_VERIFY
MWAVSCAN . 5    CPAV_END_VERIFY
MWAVSCAN . 6    CPAV_GET_VERSION
MWAVSCAN . 7    CPAV_KILL_FILE_VIRUS
MWAVSCAN . 8    CPAV_KILL_BOOT_VIRUS
MWAVSCAN . 9    CPAV_BEGIN_VIRUS_SCAN
MWAVSCAN . 10   CPAV_END_VIRUS_SCAN
MWAVSCAN . 11   CPAV_SCAN_MEMORY_FOR_VIRUSES
MWAVSCAN . 12   CPAV_MAKE_FAR_POINTER
MWAVSCAN . 13   CPAV_TAG_FILE
MWAVSCAN . 14   CPAV_IS_CHECKSUM_EXTENTION
MWAVSCAN . 15   CPAV_AUTO_CHECK
MWAVSCAN . 16   CPAV_ABSOLUTLY_KILL_FILE
MWAVSCAN . 17   CPAV_CONTROL_VSAFE
MWAVSCAN . 18   CPAV_SCAN_HANDLE_FOR_VIRUSES
MWAVSCAN . 19   CPAV_END_VIRUS_SCAN_ABSIO
MWAVSCAN . 20   CPAV_BEGIN_VIRUS_SCAN_ABSIO
MWAVSCAN . 21   ___EXPORTEDSTUB
;
; MWAVDLG.DLL
; "Dialogs Library"
;
MWAVDLG . 1 WEP
MWAVDLG . 2 CPAV_VIRUS_FOUND_DIALOG
MWAVDLG . 3 PROMPTONVIRUS
MWAVDLG . 4 PROMPTONVIRUSRDC
MWAVDLG . 5 PROMPTONVIRUSRDOC
MWAVDLG . 6 PROMPTONVIRUSOC
MWAVDLG . 7 PROMPTONVIRUSCHECKALL
MWAVDLG . 8 PROMPTONVIRUSSIGNATURE
MWAVDLG . 9 PROMPTONVIRUSNEW
MWAVDLG . 10    PROMPTONDELETEFILE
MWAVDLG . 11    PROMPTONVIRUSBACKUP
MWAVDLG . 12    CPAV_VERIFY_ERROR
MWAVDLG . 13    VERIFY_ERROR
MWAVDLG . 14    CPAV_MESSAGEWINDOW
MWAVDLG . 15    CPAV_ALARM
MWAVDLG . 16    CPAV_VIRUS_EXTERNAL_SIG
MWAVDLG . 17    CPAV_VIRUS_CHECK_ALL_FILES
MWAVDLG . 18    CPAV_VIRUS_NEW
MWAVDLG . 19    CPAV_VIRUS_DELETE_FILE
MWAVDLG . 20    CPAV_VIRUS_NEW_BOOT
MWAVDLG . 21    CPAV_VIRUS_EXTERNAL_SIG_BOOT
MWAVDLG . 22    MESSAGEWINDOW
MWAVDLG . 23    CPAV_VIRUS_FOUND_IN_MEMORY
MWAVDLG . 24    CPAV_VIRUS_SCANNING_IN_MEMORY
MWAVDLG . 25    CPAV_SELF_CHECK_WARNING
MWAVDLG . 26    SHRINKPATH
MWAVDLG . 27    ___EXPORTEDSTUB
;
; MWAVDRVL.DLL
; "DriveList Custom Control Library"
;
MWAVDRVL . 501  WEP
MWAVDRVL . 502  DRVLISTWNDPROC
MWAVDRVL . 503  DRVCOMBOWNDPROC
MWAVDRVL . 504  DL_REGISTER
MWAVDRVL . 505  DL_UNREGISTER
MWAVDRVL . 506  DL_GETMEASUREITEMMSG
MWAVDRVL . 507  LISTBOXSUBCLASSPROC
MWAVDRVL . 508  COMBOBOXSUBCLASSPROC
;
; MWAVDOSL.DLL
; "MWAVDOSL LIBRARY"
;
MWAVDOSL . 1    WEP
MWAVDOSL . 2    NET_STRCPY
MWAVDOSL . 3    NET_STRCMP
MWAVDOSL . 4    NET_STRICMP
MWAVDOSL . 5    NET_STRNCMP
MWAVDOSL . 6    NET_STRNCMPI
MWAVDOSL . 7    NET_STRCAT
MWAVDOSL . 8    NET_MEMCPY
MWAVDOSL . 9    NET_DLGDIRLIST
MWAVDOSL . 10   NET_MANAGER
MWAVDOSL . 11   NET_INSTANCES
MWAVDOSL . 12   NET_VERSION
MWAVDOSL . 13   NET_ERRNO
MWAVDOSL . 14   NET_ERRMSG
MWAVDOSL . 15   NET_REGISTER
MWAVDOSL . 16   NET_TERMINATE
MWAVDOSL . 17   NET_DISKSTATS
MWAVDOSL . 18   NET_GETDRIVE
MWAVDOSL . 19   NET_SETDRIVE
MWAVDOSL . 20   NET_GETDISKTYPE
MWAVDOSL . 21   NET_MKDIR
MWAVDOSL . 22   NET_RMDIR
MWAVDOSL . 23   NET_CHDIR
MWAVDOSL . 24   NET_GETCWD
MWAVDOSL . 25   NET_FINDFIRST
MWAVDOSL . 26   NET_FINDNEXT
